Depth comp r [rmcd],Grey
243.408,330.622684
243.418,334.354632
243.428,345.829398
243.438,356.805122
243.448,356.065207
243.458,341.925048
243.468,332.715267
243.478,340.438883
243.488,346.857439
243.498,337.768048
243.508,331.467719
243.518,323.614535
243.528,322.078779
243.538,313.394993
243.548,309.125706
243.558,324.331102
243.568,335.331825
243.578,333.63861
243.588,353.424428
243.598,368.927806
243.608,382.297469
243.618,367.68649
243.628,374.366217
243.638,377.777285
243.648,379.671737
243.658,374.753524
243.668,386.781763
243.678,383.64303
243.688,381.208867
243.698,376.340517
243.708,377.365046
243.718,384.939505
243.728,382.324069
243.738,385.639434
243.748,386.581516
243.758,379.174382
243.768,349.750763
243.778,326.85759
243.788,292.730976
243.798,287.769405
243.808,300.469625
243.818,275.7975
243.828,284.600472
243.838,283.66454
243.848,296.615116
243.858,320.429501
243.868,326.272716
243.878,353.36426
243.888,353.80548
243.898,360.032394
243.908,380.495895
243.918,390.924582
243.928,376.022114
243.938,357.550307
243.948,344.38838
243.958,337.258829
243.968,349.306516
243.978,335.923376
243.988,299.58333
243.998,276.912291
244.008,247.401878
244.018,259.519645
244.028,254.248373
244.038,256.627564
244.048,271.542852
244.058,306.6877
244.068,328.258655
244.078,362.73741
244.088,405.85388
244.098,413.835409
244.108,385.305069
244.118,361.67779
244.128,355.862576
244.138,378.411935
244.148,369.91296
244.158,333.200254
244.168,358.369655
244.178,298.830824
244.188,288.958821
244.198,292.949897
244.208,273.414575
244.218,269.476369
244.228,282.470801
244.238,316.549491
244.248,359.109901
244.258,401.546252
244.268,401.610668
244.278,383.589126
244.288,388.954301
244.298,359.736261
244.308,367.572036
244.318,372.421183
244.328,346.959457
244.338,332.871383
244.348,324.171426
244.358,316.418651
244.368,319.559486
244.378,315.714855
244.388,307.963672
244.398,301.05263
244.408,310.794915
244.418,314.054698
244.428,335.812543
244.438,334.942925
244.448,338.168329
244.458,354.706995
244.468,339.841799
244.478,326.342073
244.488,308.51743
244.498,302.444276
244.508,291.297793
244.518,299.190916
244.528,320.784461
244.538,293.139798
244.548,291.951219
244.558,291.601862
244.568,283.540588
244.578,276.770609
244.588,277.069918
244.598,276.032158
244.608,257.103897
244.618,245.306347
244.628,257.17001
244.638,245.461752
244.648,226.454433
244.658,226.099212
244.668,246.021367
244.678,256.632103
244.688,293.391094
244.698,298.320167
244.708,318.178161
244.718,344.405152
244.728,346.350682
244.738,360.3195
244.748,357.637395
244.758,351.592822
244.768,353.082094
244.778,331.308645
244.788,314.687996
244.798,298.092992
244.8,271.417848
244.808,277.871643
244.81,262.871006
244.82,274.162373
244.83,287.66595
244.84,302.566005
244.85,282.73943
244.86,287.96528
244.87,273.125601
244.88,237.026924
244.89,215.522329
244.9,218.926418
244.91,215.527827
244.92,227.446045
244.93,257.481452
244.94,284.171148
244.95,276.634096
244.96,255.351194
244.97,273.287128
244.98,277.788619
244.99,270.647959
245,282.178752
245.01,295.332521
245.02,285.455875
245.03,273.516549
245.04,280.803145
245.05,283.684848
245.06,274.762382
245.07,272.600545
245.08,272.744118
245.09,276.149386
245.1,287.249395
245.11,279.095419
245.12,277.385609
245.13,286.545949
245.14,286.219015
245.15,299.221431
245.16,309.788716
245.17,315.979939
245.18,327.487282
245.19,336.200339
245.2,335.205411
245.21,333.678681
245.22,337.140581
245.23,325.759829
245.24,324.8708
245.25,327.417275
245.26,316.959041
245.27,298.284875
245.28,286.910092
245.29,287.450043
245.3,279.971511
245.31,281.429532
245.32,282.631832
245.33,272.570366
245.34,277.633547
245.35,303.682284
245.36,320.5682
245.37,317.11585
245.38,320.552155
245.39,334.093751
245.4,310.781115
245.41,305.740874
245.42,304.337725
245.43,300.423209
245.44,298.719678
245.45,284.482095
245.46,283.041591
245.47,273.153802
245.48,271.325827
245.49,266.300188
245.5,270.414564
245.51,276.08527
245.52,282.79624
245.53,280.714718
245.54,286.807764
245.55,291.582849
245.56,303.908366
245.57,303.362753
245.58,298.337677
245.59,319.579134
245.6,314.967185
245.61,295.278393
245.62,285.260515
245.63,291.439914
245.64,295.844885
245.65,296.766692
245.66,284.8434
245.67,280.644427
245.68,289.189534
245.69,291.527637
245.7,296.248516
245.71,295.104931
245.72,303.598578
245.73,316.949094
245.74,315.016382
245.75,338.463797
245.76,347.78996
245.77,352.302698
245.78,330.672904
245.79,316.190027
245.8,326.806983
245.81,342.775618
245.82,315.892775
245.83,322.898158
245.84,331.039145
245.85,326.198165
245.86,327.342153
245.87,323.6709
245.88,326.898992
245.89,331.377176
245.9,340.05
245.91,334.548122
245.92,333.930371
245.93,352.939757
245.94,363.348462
245.95,360.480574
245.96,306.835524
245.97,352.867206
245.98,350.927238
245.99,329.584279
246,305.370262
246.01,307.614601
246.02,320.11065
246.03,304.357517
246.04,328.013182
246.05,306.510037
246.06,285.867006
246.07,280.781355
246.08,282.050123
246.09,286.330627
246.1,288.206111
246.11,292.901744
246.12,300.710243
246.13,315.420998
246.14,318.560559
246.15,323.37586
246.16,322.655803
246.17,315.261636
246.18,308.077782
246.19,309.466364
246.2,301.95771
246.21,296.143503
246.22,292.535852
246.23,285.589471
246.24,289.354122
246.25,281.937368
246.26,279.05304
246.27,280.55339
246.28,276.897593
246.29,274.132751
246.3,289.379467
246.31,302.702472
246.32,310.783009
246.33,320.907038
246.34,335.317546
246.35,349.231793
246.36,351.018796
246.37,340.562542
246.38,336.95213
246.39,328.235036
246.4,324.617038
246.41,319.765633
246.42,313.657719
246.43,330.647143
246.44,320.392366
246.45,326.643609
246.46,312.495869
246.47,318.417793
246.48,310.814727
246.49,308.22835
246.5,312.399036
246.51,310.902269
246.52,308.117502
246.53,302.143333
246.54,309.864073
246.55,294.219877
246.56,286.354371
246.57,295.192854
246.58,296.09858
246.59,296.788868
246.6,296.999034
246.61,297.842956
246.62,294.360497
246.63,280.673194
246.64,282.634751
246.65,308.095639
246.66,303.82841
246.67,293.908803
246.68,289.841076
246.69,297.362075
246.7,297.805391
246.71,298.957255
246.72,303.149816
246.73,308.795624
246.74,305.746758
246.75,305.486737
246.76,308.594494
246.77,316.365377
246.78,316.237592
246.79,323.588519
246.8,324.198349
246.81,327.464861
246.82,331.002416
246.83,337.61392
246.84,339.307598
246.85,347.47287
246.86,356.866836
246.87,357.771815
246.88,344.58045
246.89,342.756048
246.9,343.091435
246.91,337.423564
246.92,356.828972
246.93,361.930275
246.94,356.392716
246.95,356.6893
246.96,360.323827
246.97,355.272727
246.98,356.212533
246.99,330.398808
247,341.280988
247.01,342.543719
247.02,338.563989
247.03,320.476281
247.04,328.935979
247.05,335.11716
247.06,324.638472
247.07,326.571309
247.08,328.968157
247.09,331.773476
247.1,317.816619
247.11,310.203625
247.12,317.650315
247.13,326.352083
247.14,310.848558
247.15,308.612663
247.16,301.74079
247.17,288.252724
247.18,284.722778
247.19,283.595169
247.2,274.38366
247.21,269.49726
247.22,257.208564
247.23,240.669395
247.24,242.16455
247.25,247.162055
247.26,236.207647
247.27,234.010757
247.28,229.14011
247.29,233.123361
247.3,237.492385
247.31,247.402465
247.32,245.044388
247.33,251.473274
247.34,257.94315
247.35,268.790412
247.36,275.278014
247.37,271.252885
247.38,290.93552
247.39,313.886002
247.4,312.747767
247.41,312.632791
247.42,305.761951
247.43,316.520737
247.44,317.667235
247.45,302.001148
247.46,292.315177
247.47,293.983756
247.48,287.218746
247.49,290.352691
247.5,265.743012
247.51,254.208882
247.52,273.702654
247.53,264.119018
247.54,249.978794
247.55,243.874059
247.56,243.821026
247.57,254.032034
247.58,248.211839
247.59,259.049591
247.6,270.816134
247.61,293.033892
247.62,305.159665
247.63,309.999101
247.64,313.759835
247.65,315.674439
247.66,309.285343
247.67,300.678759
247.68,291.925441
247.69,287.460405
247.7,267.872634
247.71,259.279627
247.72,260.535688
247.73,251.215623
247.74,260.486268
247.75,245.760834
247.76,238.985492
247.77,243.854246
247.78,267.404983
247.79,215.371717
247.8,215.590238
247.81,214.542761
247.82,214.44665
247.83,212.374485
247.84,217.746325
247.85,239.573188
247.86,248.36564
247.87,264.851521
247.88,265.529559
247.89,282.883428
247.9,286.581799
247.91,329.746356
247.92,327.198385
247.93,352.326275
247.94,356.284181
247.95,369.309093
247.96,381.90056
247.97,380.273117
247.98,345.993612
247.99,320.783303
248,337.673942
248.01,348.431877
248.02,355.691117
248.03,349.813217
248.04,336.303804
248.05,328.637813
248.06,338.322241
248.07,343.392316
248.08,334.152603
248.09,338.171133
248.1,336.874732
248.11,321.343155
248.12,323.694664
248.13,328.827146
248.14,318.690877
248.15,309.405971
248.16,309.73666
248.17,326.621961
248.18,331.771908
248.19,351.850369
248.2,358.579363
248.21,347.779191
248.22,341.835307
248.23,345.785404
248.24,339.933149
248.25,351.632499
248.26,325.309443
248.27,323.418463
248.28,329.356869
248.29,345.556379
248.3,338.997148
248.31,322.768665
248.32,318.091165
248.33,317.73495
248.34,307.308357
248.35,301.077871
248.36,306.78943
248.37,318.359165
248.38,322.027558
248.39,318.536135
248.4,314.80452
248.41,303.592966
248.42,316.564855
248.43,320.06042
248.44,320.347797
248.45,319.842646
248.46,310.337935
248.47,313.813866
248.48,320.675133
248.49,342.570057
248.5,358.84937
248.51,361.925027
248.52,349.824604
248.53,336.293062
248.54,323.50793
248.55,326.807354
248.56,319.981119
248.57,318.953335
248.58,315.019047
248.59,302.494787
248.6,330.519305
248.61,336.348297
248.62,275.564922
248.63,272.19079
248.64,268.555236
248.65,258.532048
248.66,241.592858
248.67,229.007212
248.68,235.789782
248.69,231.060813
248.7,228.155804
248.71,224.851133
248.72,234.975369
248.73,249.759595
248.74,261.241537
248.75,268.843036
248.76,293.138657
248.77,306.387511
248.78,308.295307
248.79,342.160078
248.8,341.933143
248.81,332.883815
248.82,341.639376
248.83,327.176865
248.84,324.166625
248.85,333.529303
248.86,322.135348
248.87,275.342847
248.88,287.694852
248.89,261.526606
248.9,248.901438
248.91,243.918659
248.92,240.460069
248.93,234.682015
248.94,246.92073
248.95,253.887475
248.96,275.112075
248.97,288.629501
248.98,318.512758
248.99,315.97278
249,346.239207
249.01,351.224815
249.02,379.38253
249.03,385.566508
249.04,362.342848
249.05,344.590174
249.06,311.72487
249.07,296.963102
249.08,305.088419
249.09,289.060994
249.1,300.751452
249.11,298.454619
249.12,261.173969
249.13,241.674879
249.14,228.168861
249.15,223.235029
249.16,210.138984
249.17,211.597888
249.18,204.519007
249.19,203.631106
249.2,204.405993
249.21,206.525038
249.22,211.531957
249.23,224.631565
249.24,238.596682
249.25,244.674985
249.26,252.574541
249.27,264.000526
249.28,298.017595
249.29,296.625343
249.3,271.329305
249.31,291.892557
249.32,302.289441
249.33,296.556261
249.34,303.867755
249.35,305.528318
249.36,314.06997
249.37,320.307417
249.38,318.385673
249.39,325.000233
249.4,325.819734
249.41,314.205455
249.42,312.503467
249.43,332.060798
249.44,332.254229
249.45,334.21868
249.46,333.172054
249.47,335.979674
249.48,338.648441
249.49,356.143214
249.5,370.172439
249.51,361.455894
249.52,351.702095
249.53,345.08322
249.54,352.943094
249.55,359.632207
249.56,357.201413
249.57,365.842577
249.58,360.621116
249.59,363.239146
249.6,351.785411
249.61,354.164314
249.62,360.298896
249.63,342.396512
249.64,342.397399
249.65,328.329949
249.66,343.697017
249.67,349.131677
249.68,342.436053
249.69,332.732071
249.7,344.047525
249.71,347.965393
249.72,345.330072
249.73,351.149044
249.74,344.556784
249.75,338.6852
249.76,317.488648
249.77,325.993783
249.78,340.019788
249.79,321.571688
249.8,312.511253
249.81,308.400321
249.82,276.678581
249.83,279.178444
249.84,278.02637
249.85,261.285994
249.86,259.896785
249.87,252.99071
249.88,256.316131
249.89,262.699691
249.9,282.706239
249.91,287.862519
249.92,288.779183
249.93,297.964756
249.94,317.186421
249.95,321.412887
249.96,326.175165
249.97,317.466862
249.98,305.123341
249.99,316.071811
250,317.032022
250.01,298.134988
250.02,286.644535
250.03,274.415874
250.04,276.167152
250.05,297.838942
250.06,269.592978
250.07,248.279927
250.08,242.784304
250.09,232.260806
250.1,239.578359
250.11,238.725811
250.12,238.015084
250.13,242.38262
250.14,251.644106
250.15,261.87946
250.16,259.800338
250.17,263.464757
250.18,307.426807
250.19,298.425967
250.2,276.258427
250.21,276.610712
250.22,283.727495
250.23,257.906351
250.24,227.568632
250.25,272.651603
250.26,252.271232
250.27,236.470425
250.28,230.193628
250.29,221.604968
250.3,218.652845
250.31,211.467494
250.32,221.017504
250.33,226.38926
250.34,237.475304
250.35,249.44079
250.36,305.325874
250.37,301.394846
250.38,327.940838
250.39,349.617657
250.4,375.873366
250.41,369.989379
250.42,378.874063
250.43,373.179507
250.44,364.964957
250.45,368.275188
250.46,393.228449
250.47,385.277841
250.48,354.866667
250.49,340.45022
250.5,308.483582
250.51,320.88903
250.52,323.263293
250.53,341.734966
250.54,360.189952
250.55,331.757465
250.56,298.909772
250.57,299.13629
250.58,311.693669
250.59,301.075749
250.6,314.974308
250.61,325.364063
250.62,299.227392
250.63,295.268214
250.64,313.501212
250.65,301.342488
250.66,302.814713
250.67,303.759992
250.68,289.864917
250.69,286.52948
250.7,280.65437
250.71,259.720881
250.72,268.030239
250.73,264.993
250.74,265.134236
250.75,263.424083
250.76,265.742846
250.77,287.068661
250.78,311.534416
250.79,313.653655
250.8,332.989948
250.81,333.573795
250.82,344.560092
250.83,384.905167
250.84,341.893756
250.85,348.373469
250.86,332.445071
250.87,315.460923
250.88,297.181844
250.89,303.493089
250.9,304.960279
250.91,304.214968
250.92,312.374891
250.93,316.365512
250.94,324.672657
250.95,336.473674
250.96,334.105843
250.97,328.875002
250.98,321.374115
250.99,322.319365
251,326.355221
251.01,332.366448
251.02,351.247421
251.03,336.323342
251.04,320.072502
251.05,314.928251
251.06,293.17948
251.07,319.47411
251.08,263.381228
251.09,255.340957
251.1,223.502239
251.11,215.940964
251.12,208.339112
251.13,211.998122
251.14,200.304007
